Time,o[t],d[t],v[t],M_fl[t],x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4
577920,0.979391,0.818372,0.035379,0.028357,4.002689,2.995769,4.204119,2.781940,4.397419,2.596512,3.801386,2.710826,4.059252,2.422222
578240,0.991906,0.818399,0.061392,0.049837,4.005730,2.995777,4.207076,2.782512,4.400461,2.596427,3.804388,2.710930,4.062432,2.422567
578560,0.996858,0.818399,0.075490,0.061587,4.008661,2.996623,4.209716,2.783972,4.403357,2.597472,3.807220,2.712092,4.065603,2.423450
578880,0.996330,0.818452,0.089004,0.072579,4.011230,2.998227,4.211625,2.786296,4.405866,2.599188,3.809644,2.713895,4.068089,2.425330
579200,0.995600,0.818517,0.089561,0.072985,4.013395,3.000360,4.213451,2.788705,4.408052,2.601304,3.811889,2.715907,4.070685,2.427606
579520,0.998235,0.818776,0.092656,0.075731,4.015396,3.002635,4.215234,2.791144,4.409774,2.603853,3.814203,2.717878,4.072499,2.430401
579840,0.979086,0.818748,0.085836,0.068808,4.017394,3.004908,4.217041,2.793552,4.411656,2.606266,3.816123,2.720224,4.075679,2.432228
580160,0.998714,0.818892,0.090437,0.073963,4.019400,3.007205,4.218977,2.795860,4.413898,2.608381,3.819005,2.721884,4.077791,2.434599
580480,0.992943,0.818818,0.092190,0.074954,4.021209,3.009613,4.220570,2.798415,4.415752,2.610811,3.820729,2.724385,4.080366,2.436623
580800,0.961454,0.819021,0.091224,0.071834,4.023244,3.011852,4.222385,2.800820,4.417635,2.613214,3.822995,2.726374,4.081594,2.439467
581120,0.993308,0.819063,0.093569,0.076126,4.024820,3.014429,4.223456,2.803594,4.418705,2.616019,3.823826,2.729268,4.081749,2.442459
581440,0.946225,0.818905,0.097941,0.075891,4.025678,3.017330,4.224176,2.806499,4.419780,2.618876,3.824490,2.732226,4.084466,2.444710
581760,0.959921,0.818868,0.097544,0.076675,4.026920,3.020074,4.225766,2.809096,4.421732,2.621248,3.826828,2.734524,4.086812,2.446972
582080,0.965962,0.819344,0.091087,0.072091,4.029076,3.022238,4.227595,2.811510,4.423185,2.623879,3.829786,2.736002,4.087105,2.449920
582400,0.991947,0.819481,0.092999,0.075598,4.030925,3.024590,4.228863,2.814224,4.424295,2.626687,3.830810,2.738810,4.087768,2.452882
582720,0.996237,0.819316,0.090534,0.073897,4.031720,3.027513,4.229580,2.817146,4.425329,2.629547,3.831135,2.741848,4.088645,2.455730
583040,0.997934,0.819190,0.090884,0.074297,4.032438,3.030433,4.230340,2.820043,4.426179,2.632446,3.831429,2.744857,4.089604,2.458600
583360,0.993476,0.819096,0.091667,0.074594,4.033107,3.033355,4.231064,2.822960,4.426937,2.635356,3.831729,2.747849,4.090185,2.461582
583680,0.995199,0.819019,0.092310,0.075240,4.033805,3.036283,4.231827,2.825865,4.427741,2.638259,3.832241,2.750823,4.090939,2.464465
584000,0.995345,0.818958,0.092650,0.075523,4.034454,3.039214,4.232546,2.828778,4.428511,2.641168,3.832760,2.753830,4.091671,2.467387
584320,0.995844,0.818912,0.092166,0.075163,4.035130,3.042127,4.233300,2.831683,4.429305,2.644063,3.833386,2.756784,4.092408,2.470282
584640,0.998675,0.818879,0.090097,0.073681,4.035766,3.045058,4.234006,2.834595,4.430035,2.646979,3.834029,2.759755,4.093260,2.473138
584960,0.995873,0.818859,0.092310,0.075277,4.036438,3.047969,4.234746,2.837496,4.430814,2.649872,3.834709,2.762707,4.093882,2.476097
585280,0.996054,0.818835,0.093013,0.075862,4.037074,3.050899,4.235447,2.840420,4.431559,2.652793,3.835373,2.765660,4.094608,2.479016
585600,0.996134,0.818803,0.092183,0.075188,4.037751,3.053827,4.236176,2.843323,4.432339,2.655695,3.836067,2.768582,4.095345,2.481897
585920,0.998675,0.818770,0.089854,0.073472,4.038376,3.056767,4.236857,2.846248,4.433072,2.658610,3.836720,2.771536,4.096179,2.484757
586240,0.995927,0.818758,0.092383,0.075331,4.039034,3.059689,4.237578,2.849173,4.433833,2.661530,3.837420,2.774467,4.096798,2.487720
586560,0.998745,0.818736,0.089454,0.073148,4.039641,3.062627,4.238249,2.852105,4.434517,2.664456,3.838084,2.777407,4.097624,2.490574
586880,0.986873,0.818742,0.092170,0.074473,4.040277,3.065557,4.238951,2.855019,4.435231,2.667375,3.838861,2.780347,4.098547,2.493451
587200,0.996671,0.818794,0.093309,0.076147,4.041054,3.068471,4.239607,2.857962,4.435902,2.670292,3.839705,2.783241,4.099088,2.496427
587520,0.986935,0.818822,0.092496,0.074749,4.041945,3.071335,4.240280,2.860884,4.436617,2.673212,3.840505,2.786144,4.100127,2.499217
587840,0.997945,0.818886,0.090474,0.073935,4.042786,3.074235,4.240890,2.863822,4.437292,2.676143,3.841374,2.789048,4.100585,2.502180
588160,0.996303,0.818904,0.091783,0.074884,4.043651,3.077123,4.241528,2.866746,4.438002,2.679056,3.842057,2.791979,4.101159,2.505131
588480,0.998388,0.818901,0.090074,0.073643,4.044444,3.080030,4.242117,2.869705,4.438674,2.681991,3.842672,2.794916,4.101948,2.508001
588800,0.998528,0.818898,0.091147,0.074530,4.045193,3.082949,4.242743,2.872633,4.439387,2.684900,3.843333,2.797859,4.102840,2.510890
589120,0.998657,0.818896,0.091360,0.074714,4.045889,3.085875,4.243338,2.875571,4.440060,2.687842,3.843954,2.800786,4.103307,2.513853
589440,0.998579,0.818897,0.090977,0.074395,4.046645,3.088799,4.243970,2.878501,4.440764,2.690753,3.844625,2.803710,4.103822,2.516804
589760,0.998718,0.818900,0.089364,0.073087,4.047326,3.091724,4.244558,2.881437,4.441419,2.693690,3.845252,2.806639,4.104292,2.519767
590080,0.998659,0.818906,0.090967,0.074394,4.048035,3.094642,4.245174,2.884373,4.442103,2.696608,3.845920,2.809566,4.105004,2.522696
590400,0.998712,0.818906,0.090710,0.074188,4.048674,3.097587,4.245747,2.887317,4.442745,2.699544,3.846563,2.812491,4.105857,2.525580
590720,0.995113,0.818950,0.090500,0.073753,4.049347,3.100509,4.246353,2.890249,4.443205,2.702475,3.847200,2.815422,4.105995,2.528578
591040,0.979341,0.818823,0.092087,0.073845,4.049900,3.103462,4.247180,2.893166,4.443977,2.705416,3.847798,2.818380,4.108127,2.530978
591360,0.923471,0.818895,0.093686,0.070848,4.050815,3.106317,4.248713,2.895757,4.445493,2.708027,3.849942,2.820682,4.109522,2.533743
591680,0.993484,0.819300,0.095122,0.077426,4.052770,3.108630,4.250310,2.898312,4.446388,2.710902,3.852022,2.822768,4.109814,2.536728
592000,0.953708,0.819030,0.096625,0.075475,4.053815,3.111442,4.251751,2.900967,4.447965,2.713484,3.852953,2.825644,4.112626,2.538855
592320,0.984298,0.818619,0.091820,0.073985,4.054834,3.114304,4.253687,2.903280,4.450289,2.715464,3.854471,2.828243,4.114960,2.540942
592640,0.912748,0.819025,0.089857,0.067174,4.056784,3.116007,4.255595,2.905627,4.451968,2.717975,3.856745,2.830242,4.115355,2.544100
592960,0.987795,0.819187,0.093659,0.075788,4.058577,3.118410,4.256958,2.908287,4.452755,2.720839,3.857696,2.833091,4.115573,2.547055
593280,0.946801,0.819018,0.097178,0.075356,4.059695,3.121218,4.257970,2.911139,4.453856,2.723668,3.858404,2.836022,4.118443,2.549155
593600,0.966242,0.818948,0.092140,0.072910,4.061049,3.123794,4.259789,2.913563,4.455911,2.725908,3.860595,2.838321,4.120908,2.551379
593920,0.916104,0.819129,0.083723,0.062827,4.063522,3.126171,4.261806,2.915794,4.457727,2.728332,3.862757,2.840376,4.121091,2.554341
594240,0.996063,0.819319,0.088708,0.072394,4.064745,3.128271,4.262900,2.918513,4.458283,2.731268,3.863368,2.843299,4.121133,2.557292
594560,0.930614,0.819206,0.096788,0.073788,4.065279,3.130845,4.263476,2.921485,4.459279,2.734105,3.863956,2.846259,4.123835,2.559475
594880,0.964504,0.819089,0.100926,0.079733,4.066534,3.133787,4.265270,2.923927,4.461378,2.736297,3.866256,2.848531,4.126266,2.561840
595200,0.936611,0.819318,0.088968,0.068272,4.068605,3.136027,4.267214,2.926223,4.463010,2.738809,3.868414,2.850565,4.126368,2.564793
595520,0.984360,0.819422,0.091164,0.073533,4.069530,3.138492,4.267704,2.929157,4.463360,2.741754,3.868704,2.853537,4.126333,2.567739
595840,0.907247,0.819290,0.094422,0.070184,4.069435,3.141202,4.267657,2.932167,4.463926,2.744709,3.868787,2.856543,4.128896,2.569958
596160,0.970500,0.819063,0.091297,0.072572,4.070174,3.144047,4.269452,2.934609,4.465877,2.747041,3.870564,2.858961,4.131207,2.572194
596480,0.936520,0.819455,0.089707,0.068845,4.072370,3.146184,4.271513,2.936792,4.467514,2.749551,3.873347,2.860759,4.131430,2.575136
596800,0.990422,0.819544,0.092296,0.074916,4.074113,3.148655,4.272737,2.939514,4.468468,2.752402,3.874135,2.863639,4.131886,2.578099
597120,0.991076,0.819491,0.085992,0.069841,4.074779,3.151568,4.272944,2.942476,4.469078,2.755316,3.874315,2.866637,4.132388,2.581047
597440,0.994634,0.819499,0.082407,0.067170,4.075013,3.154554,4.272829,2.945446,4.468878,2.758277,3.874071,2.869621,4.132200,2.584026
597760,0.995187,0.819552,0.079162,0.064565,4.075057,3.157554,4.272651,2.948411,4.468282,2.761206,3.873701,2.872579,4.131866,2.587012
598080,0.995252,0.819466,0.079738,0.065032,4.074979,3.160542,4.272495,2.951375,4.468323,2.764190,3.873359,2.875548,4.131552,2.589981
598400,0.997183,0.819379,0.077122,0.063015,4.074817,3.163544,4.272266,2.954353,4.468314,2.767159,3.872971,2.878520,4.131324,2.592950
598720,0.995755,0.819447,0.081294,0.066333,4.074600,3.166529,4.272072,2.957319,4.467709,2.770112,3.872638,2.881492,4.131466,2.595927
599040,0.995565,0.819504,0.072005,0.058746,4.074256,3.169496,4.271338,2.960236,4.467261,2.773082,3.872282,2.884473,4.131006,2.598906
599360,0.997724,0.819511,0.062678,0.051249,4.073336,3.172457,4.270320,2.963097,4.466426,2.775985,3.871628,2.887422,4.129815,2.601702
599680,0.979641,0.819550,0.052492,0.042144,4.072086,3.175204,4.268817,2.965727,4.465287,2.778787,3.870574,2.890250,4.128466,2.604399
600000,0.996243,0.819652,0.040887,0.033387,4.070496,3.177746,4.266935,2.968064,4.463340,2.781108,3.869033,2.892854,4.126812,2.606897
600320,0.995191,0.819730,0.034050,0.027777,4.068648,3.180132,4.264752,2.970118,4.461310,2.783354,3.867292,2.895338,4.124821,2.609164
600640,0.952797,0.819501,0.008996,0.007025,4.066591,3.182357,4.262401,2.971993,4.458911,2.785177,3.865152,2.897493,4.121582,2.610116
600960,0.902994,0.818875,0.000000,0.000000,4.063954,3.183778,4.259485,2.972604,4.455943,2.785086,3.862338,2.898457,4.119027,2.608541
601280,0.977492,0.818389,0.000000,0.000000,4.061043,3.183646,4.256872,2.971109,4.453599,2.783180,3.859525,2.897463,4.116642,2.606829
601600,0.985573,0.818717,0.000000,0.000000,4.059003,3.182035,4.254627,2.969093,4.451091,2.781526,3.857700,2.895079,4.113759,2.606005
601920,0.977454,0.818647,0.000000,0.000000,4.056401,3.179767,4.252459,2.966996,4.448707,2.779652,3.855209,2.893363,4.112327,2.603421
602240,0.986732,0.818572,0.000000,0.000000,4.054667,3.177830,4.250857,2.964450,4.447253,2.777025,3.853840,2.890372,4.110321,2.601213
602560,0.984461,0.818519,0.000000,0.000000,4.053233,3.175407,4.249467,2.961752,4.445432,2.774611,3.851835,2.888138,4.108896,2.598626
602880,0.986887,0.818255,0.000000,0.000000,4.052172,3.173314,4.248046,2.959088,4.444373,2.771775,3.849880,2.885855,4.107055,2.596245
603200,0.997406,0.818314,0.000000,0.000000,4.050352,3.170517,4.246505,2.956484,4.442614,2.769322,3.847828,2.883655,4.104943,2.594120
603520,0.989419,0.818404,0.000000,0.000000,4.048548,3.167905,4.245117,2.953804,4.440670,2.767014,3.846169,2.881152,4.103304,2.591651
603840,0.995471,0.818327,0.000000,0.000000,4.046984,3.165267,4.243769,2.951102,4.439538,2.764230,3.844700,2.878451,4.101762,2.589120
604160,0.997397,0.818298,0.000000,0.000000,4.045549,3.162590,4.242377,2.948426,4.438079,2.761568,3.843053,2.875931,4.100227,2.586523
604480,0.997733,0.818394,0.000000,0.000000,4.044068,3.159917,4.241031,2.945716,4.436196,2.759183,3.841436,2.873361,4.098552,2.583996
604800,0.995744,0.818406,0.000000,0.000000,4.042497,3.157312,4.239647,2.943032,4.434526,2.756696,3.839796,2.870831,4.097042,2.581409
605120,0.995908,0.818264,0.000000,0.000000,4.040976,3.154660,4.238296,2.940325,4.433556,2.753836,3.838205,2.868267,4.095366,2.578885
605440,0.996221,0.818133,0.000000,0.000000,4.039461,3.152023,4.236906,2.937638,4.432544,2.751007,3.836590,2.865721,4.093675,2.576384
605760,0.997443,0.818040,0.000000,0.000000,4.037991,3.149374,4.235574,2.934924,4.431312,2.748237,3.835012,2.863127,4.092209,2.573731
606080,0.997342,0.818138,0.000000,0.000000,4.036479,3.146749,4.234213,2.932231,4.429416,2.745911,3.833415,2.860570,4.090547,2.571213
606400,0.982064,0.818246,0.000000,0.000000,4.035015,3.144093,4.232663,2.929633,4.427541,2.743537,3.831851,2.857975,4.088989,2.568633
606720,0.996380,0.818286,0.000000,0.000000,4.033284,3.141583,4.230515,2.927537,4.425819,2.741079,3.830244,2.855421,4.087301,2.566140
607040,0.996818,0.818285,0.000000,0.000000,4.031508,3.139121,4.228444,2.925330,4.424124,2.738563,3.828674,2.852839,4.085884,2.563474
607360,0.996465,0.818333,0.000000,0.000000,4.029681,3.136699,4.226406,2.923107,4.422258,2.736201,3.827078,2.850276,4.084254,2.560935
607680,0.996438,0.818377,0.000000,0.000000,4.027860,3.134278,4.224310,2.920940,4.420421,2.733793,3.825533,2.847661,4.082667,2.558359
608000,0.984754,0.818391,0.000000,0.000000,4.026001,3.131885,4.222408,2.918605,4.418576,2.731414,3.823923,2.845100,4.081177,2.555735
608320,0.996104,0.818327,0.000000,0.000000,4.024221,3.129422,4.220829,2.916032,4.416993,2.728853,3.821947,2.842821,4.079169,2.553486
608640,0.996151,0.818186,0.000000,0.000000,4.022441,3.126986,4.219161,2.913505,4.415626,2.726157,3.820021,2.840505,4.077351,2.551075
608960,0.996936,0.818273,0.000000,0.000000,4.020636,3.124557,4.217462,2.911004,4.413510,2.724001,3.818080,2.838210,4.075344,2.548822
609280,0.997049,0.818380,0.000000,0.000000,4.018893,3.122102,4.215817,2.908462,4.411346,2.721908,3.816171,2.835864,4.073387,2.546517
609600,0.995947,0.818404,0.000000,0.000000,4.017120,3.119659,4.214162,2.905951,4.409369,2.719653,3.814234,2.833539,4.071568,2.544107
609920,0.996064,0.818283,0.000000,0.000000,4.015394,3.117178,4.212539,2.903393,4.408063,2.716942,3.812344,2.831183,4.069610,2.541793
610240,0.996112,0.818170,0.000000,0.000000,4.013646,3.114727,4.210877,2.900873,4.406716,2.714251,3.810436,2.828854,4.067636,2.539521
610560,0.990303,0.818127,0.000000,0.000000,4.011937,3.112220,4.209254,2.898330,4.405179,2.711633,3.808740,2.826355,4.065896,2.537047
610880,0.996517,0.818182,0.000000,0.000000,4.010239,3.109705,4.207599,2.895806,4.403505,2.709143,3.807378,2.823683,4.064388,2.534451
611200,0.992046,0.818237,0.000000,0.000000,4.008633,3.107148,4.205987,2.893251,4.401763,2.706716,3.805918,2.821075,4.062955,2.531790
611520,0.995593,0.818106,0.000000,0.000000,4.007003,3.104612,4.204340,2.890720,4.400465,2.704003,3.804136,2.818622,4.061524,2.529161
611840,0.990753,0.818181,0.000000,0.000000,4.005399,3.102048,4.202569,2.888274,4.398648,2.701614,3.802290,2.816226,4.059500,2.526947
612160,0.990884,0.818222,0.000000,0.000000,4.003598,3.099627,4.200938,2.885729,4.396706,2.699322,3.800591,2.813731,4.057898,2.524422
612480,0.993918,0.818221,0.000000,0.000000,4.002009,3.097062,4.199350,2.883159,4.395380,2.696620,3.799312,2.810993,4.056333,2.521858
612800,0.984578,0.818131,0.000000,0.000000,4.000393,3.094506,4.197740,2.880615,4.393917,2.693964,3.797484,2.808601,4.054819,2.519274
613120,0.990718,0.818215,0.000000,0.000000,3.998711,3.092001,4.196013,2.878159,4.391926,2.691685,3.795753,2.806129,4.053239,2.516796
613440,0.991062,0.818264,0.000000,0.000000,3.997058,3.089502,4.194424,2.875591,4.390313,2.689157,3.794438,2.803439,4.051656,2.514233
613760,0.997121,0.818253,0.000000,0.000000,3.995529,3.086885,4.192872,2.873003,4.388788,2.686563,3.792682,2.800974,4.049941,2.511818
614080,0.997677,0.818287,0.000000,0.000000,3.993868,3.084526,4.190814,2.870801,4.386741,2.684351,3.790891,2.798529,4.048587,2.509134
614400,0.990469,0.818339,0.000000,0.000000,3.992185,3.082235,4.189134,2.868316,4.384896,2.681961,3.789306,2.795944,4.046640,2.506840
614720,0.972524,0.818397,0.000000,0.000000,3.990170,3.079093,4.187588,2.865718,4.383434,2.679377,3.787707,2.793403,4.045208,2.504206
615040,0.991856,0.818424,0.000000,0.000000,3.988844,3.076351,4.186085,2.863083,4.381936,2.676751,3.786005,2.790895,4.043470,2.501776
615360,0.995603,0.818458,0.000000,0.000000,3.987199,3.073595,4.184559,2.860478,4.380247,2.674257,3.784366,2.788364,4.042166,2.499080
615680,0.990940,0.818459,0.000000,0.000000,3.985760,3.070958,4.183095,2.857816,4.378907,2.671547,3.782820,2.785756,4.040232,2.496748
616000,0.995131,0.818501,0.000000,0.000000,3.984276,3.068310,4.181618,2.855182,4.377498,2.668930,3.781616,2.782990,4.038868,2.494073
616320,0.995401,0.818430,0.000000,0.000000,3.982843,3.065652,4.180195,2.852515,4.376417,2.666105,3.780334,2.780286,4.037652,2.491319
616640,0.991055,0.818373,0.000000,0.000000,3.981385,3.063017,4.178752,2.849858,4.375110,2.663384,3.778969,2.777598,4.036834,2.488403
616960,0.995421,0.818455,0.000000,0.000000,3.979972,3.060344,4.177357,2.847176,4.373496,2.660826,3.777612,2.774912,4.035206,2.485847
617280,0.996250,0.818553,0.000000,0.000000,3.978533,3.057690,4.175932,2.844518,4.371639,2.658460,3.775920,2.772408,4.033401,2.483439
617600,0.994639,0.818594,0.000000,0.000000,3.977147,3.055003,4.174551,2.841824,4.370103,2.655906,3.774447,2.769755,4.031868,2.480849
617920,0.995543,0.818566,0.000000,0.000000,3.975721,3.052326,4.173139,2.839159,4.369021,2.653105,3.773314,2.766980,4.030561,2.478139
618240,0.995579,0.818413,0.000000,0.000000,3.974352,3.049634,4.171774,2.836463,4.367972,2.650266,3.771661,2.764431,4.029331,2.475378
618560,0.995993,0.818512,0.000000,0.000000,3.972958,3.046963,4.170382,2.833786,4.366120,2.647874,3.769981,2.761923,4.027546,2.472943
618880,0.991738,0.818621,0.000000,0.000000,3.971610,3.044257,4.169048,2.831064,4.364255,2.645507,3.768394,2.759351,4.025980,2.470371
619200,0.995678,0.818682,0.000000,0.000000,3.970232,3.041579,4.167509,2.828470,4.363014,2.642764,3.767457,2.756488,4.025029,2.467594
619520,0.993050,0.818635,0.000000,0.000000,3.969069,3.038777,4.166440,2.825647,4.362392,2.639804,3.766770,2.753569,4.024215,2.464685
619840,0.992950,0.818669,0.000000,0.000000,3.967882,3.036010,4.165492,2.822795,4.361349,2.636978,3.766041,2.750662,4.023587,2.461771
620160,0.995376,0.818567,0.000000,0.000000,3.967177,3.033098,4.164984,2.819849,4.361014,2.634011,3.765354,2.747734,4.022789,2.458850
620480,0.994236,0.818480,0.000000,0.000000,3.966571,3.030159,4.164375,2.816880,4.360718,2.631045,3.764639,2.744823,4.022175,2.455935
620800,0.981014,0.818468,0.000000,0.000000,3.965999,3.027202,4.163739,2.813956,4.360196,2.628111,3.764230,2.741870,4.021986,2.452718
621120,0.956539,0.818630,0.000000,0.000000,3.966082,3.024223,4.164387,2.811041,4.360660,2.625120,3.764714,2.738346,4.023939,2.450483
621440,0.948032,0.818441,0.007137,0.005538,3.967583,3.021466,4.169341,2.808244,4.363008,2.623088,3.766590,2.735955,4.026022,2.448408
621760,0.990452,0.818263,0.000740,0.000599,3.970276,3.019909,4.172012,2.806820,4.365601,2.621388,3.769194,2.734423,4.027968,2.446194
622080,0.993026,0.818518,0.032327,0.026276,3.973120,3.018809,4.174785,2.805657,4.368354,2.620150,3.772058,2.733711,4.030921,2.446165
622400,0.997177,0.818394,0.047674,0.038906,3.976178,3.018737,4.177739,2.806180,4.371371,2.620162,3.775035,2.733920,4.033895,2.445679
622720,0.996410,0.818476,0.065077,0.053073,3.979176,3.019203,4.180668,2.806815,4.374366,2.620458,3.777998,2.734460,4.036729,2.446686
623040,0.999368,0.818567,0.076173,0.062313,3.982071,3.020191,4.183310,2.808337,4.377175,2.621704,3.780742,2.735744,4.040147,2.448067
623360,0.964937,0.818847,0.088461,0.069896,3.984811,3.021640,4.185622,2.810279,4.379740,2.623400,3.783899,2.737216,4.042120,2.450258
623680,0.962665,0.819065,0.086539,0.068235,3.987114,3.023623,4.187079,2.812825,4.381360,2.625915,3.785632,2.739638,4.041806,2.453195
624000,0.998104,0.819161,0.090037,0.073615,3.988121,3.026477,4.187282,2.815805,4.381674,2.628938,3.786036,2.742618,4.042206,2.456136
624320,0.997940,0.819156,0.083730,0.068446,3.988529,3.029484,4.187301,2.818772,4.382083,2.631927,3.786352,2.745623,4.042128,2.459117
624640,0.999616,0.819156,0.084566,0.069246,3.988723,3.032486,4.187189,2.821756,4.382097,2.634916,3.786279,2.748603,4.042160,2.462099
624960,0.999784,0.819156,0.080678,0.066073,3.988723,3.035495,4.187022,2.824738,4.381977,2.637917,3.786152,2.751573,4.041918,2.465075
625280,0.999821,0.819174,0.080188,0.065676,3.988673,3.038484,4.186879,2.827714,4.381800,2.640888,3.786050,2.754542,4.041698,2.468064
